num,name,class
201151,티앤알바이오팹,kosdaq
201152,아스타,kosdaq
201153,이노테라피,kosdaq
201154,에코프로비엠,kosdaq
201155,나노씨엠에스,kosdaq
201156,보라티알,kosdaq
201157,모비스,kosdaq
201158,예선테크,kosdaq
201159,와이엠티,kosdaq
201160,브이원텍,kosdaq
201161,펌텍코리아,kosdaq
201162,세화피앤씨,kosdaq
201163,샘씨엔에스,kosdaq
201164,스튜디오드래곤,kosdaq
201165,네오셈,kosdaq
201166,수젠텍,kosdaq
201167,자비스,kosdaq
201168,SG,kosdaq
201169,야스,kosdaq
201170,한독크린텍,kosdaq
201171,포인트엔지니어링,kosdaq
201172,한국비엔씨,kosdaq
201173,케이피에스,kosdaq
201174,이더블유케이,kosdaq
201175,소프트캠프,kosdaq
201176,세종메디칼,kosdaq
201177,엠플러스,kosdaq
201178,알리코제약,kosdaq
201179,씨티케이,kosdaq
201180,덴티스,kosdaq
201181,에이프로,kosdaq
201182,아이퀘스트,kosdaq
201183,디케이앤디,kosdaq
201184,유틸렉스,kosdaq
201185,덕우전자,kosdaq
201186,디알젬,kosdaq
201187,케어랩스,kosdaq
201188,디앤씨미디어,kosdaq
201189,펄어비스,kosdaq
201190,유에스티,kosdaq
201191,데이타솔루션,kosdaq
201192,상신전자,kosdaq
201193,지니언스,kosdaq
201194,유비쿼스,kosdaq
201195,씨앤지하이테크,kosdaq
201196,이랜시스,kosdaq
201197,AP시스템,kosdaq
201198,영화테크,kosdaq
201199,엔에프씨,kosdaq
201200,나인테크,kosdaq
201201,배럴,kosdaq
201202,매일유업,kosdaq
201203,셀리버리,kosdaq
201204,시스웍,kosdaq
201205,지엔원에너지,kosdaq
201206,에브리봇,kosdaq
201207,뉴트리,kosdaq
201208,케이엔제이,kosdaq
201209,이녹스첨단소재,kosdaq
201210,와이즈버즈,kosdaq
201211,켄코아에어로스페이스,kosdaq
201212,에스에스알,kosdaq
201213,제주맥주,kosdaq
201214,린드먼아시아,kosdaq
201215,인산가,kosdaq
201216,레인보우로보틱스,kosdaq
201217,티에스아이,kosdaq
201218,천보,kosdaq
201219,노터스,kosdaq
201220,미디어젠,kosdaq
201221,레이크머티리얼즈,kosdaq
201222,코윈테크,kosdaq
201223,카이노스메드,kosdaq
201224,노바텍,kosdaq
201225,나노브릭,kosdaq
201226,제이시스메디칼,kosdaq
201227,브릿지바이오테라퓨틱스,kosdaq
201228,에스퓨얼셀,kosdaq
201229,아이스크림에듀,kosdaq
201230,SV인베스트먼트,kosdaq
201231,자이언트스텝,kosdaq
201232,대유에이피,kosdaq
201233,휴네시온,kosdaq
201234,대유,kosdaq
201235,코리아센터,kosdaq
201236,신도기연,kosdaq
201237,디케이티,kosdaq
201238,엘앤씨바이오,kosdaq
201239,네오펙트,kosdaq
201240,대보마그네틱,kosdaq
201241,소룩스,kosdaq
201242,푸드나무,kosdaq
201243,액트로,kosdaq
201244,삼성스팩2호,kosdaq
201245,압타머사이언스,kosdaq
201246,카카오게임즈,kosdaq
201247,나우IB,kosdaq
201248,압타바이오,kosdaq
201249,이오플로우,kosdaq
201250,레몬,kosdaq
201251,쿠콘,kosdaq
201252,서남,kosdaq
201253,씨에스베어링,kosdaq
201254,알로이스,kosdaq
201255,HB솔루션,kosdaq
201256,에스씨엠생명과학,kosdaq
201257,에이비엘바이오,kosdaq
201258,더네이쳐홀딩스,kosdaq
201259,하나기술,kosdaq
201260,더블유에스아이,kosdaq
201261,셀리드,kosdaq
201262,위지윅스튜디오,kosdaq
201263,베스파,kosdaq
201264,플리토,kosdaq
201265,라온피플,kosdaq
201266,바이브컴퍼니,kosdaq
201267,이노메트리,kosdaq
201268,리메드,kosdaq
201269,지니틱스,kosdaq
201270,이노뎁,kosdaq
201271,솔트룩스,kosdaq
201272,피플바이오,kosdaq
201273,마이크로디지탈,kosdaq
201274,에스제이그룹,kosdaq
201275,네온테크,kosdaq
201276,아이엘사이언스,kosdaq
201277,원바이오젠,kosdaq
201278,국전약품,kosdaq
201279,컴퍼니케이,kosdaq
201280,까스텔바작,kosdaq
201281,오하임아이엔티,kosdaq
201282,애니플러스,kosdaq
201283,키움제5호스팩,kosdaq
201284,네오크레마,kosdaq
201285,천랩,kosdaq
201286,에이에프더블류,kosdaq
201287,유안타제4호스팩,kosdaq
201288,윌링스,kosdaq
201289,지놈앤컴퍼니,kosdaq
201290,바이오다인,kosdaq
201291,케이비17호스팩,kosdaq
201292,라닉스,kosdaq
201293,TS트릴리온,kosdaq
201294,한화에스비아이스팩,kosdaq
201295,덕산테코피아,kosdaq
201296,캐리소프트,kosdaq
201297,퀀타매트릭스,kosdaq
201298,슈프리마아이디,kosdaq
201299,에스피시스템스,kosdaq
201300,대모,kosdaq
201301,엔바이오니아,kosdaq
201302,한국바이오젠,kosdaq
201303,팜스빌,kosdaq
201304,포인트모바일,kosdaq
201305,비비씨,kosdaq
201306,현대무벡스,kosdaq
201307,피에스케이,kosdaq
201308,윈텍,kosdaq
201309,유진스팩4호,kosdaq
201310,티움바이오,kosdaq
201311,와이더플래닛,kosdaq
201312,티라유텍,kosdaq
201313,오로스테크놀로지,kosdaq
201314,제이엘케이,kosdaq
201315,코퍼스코리아,kosdaq
201316,이베스트이안스팩1호,kosdaq
201317,엠에프엠코리아,kosdaq
201318,신영스팩5호,kosdaq
201319,케이비제18호스팩,kosdaq
201320,박셀바이오,kosdaq
201321,RF머트리얼즈,kosdaq
201322,미래에셋대우스팩3호,kosdaq
201323,상상인이안제2호스팩,kosdaq
201324,위더스제약,kosdaq
201325,네패스아크,kosdaq
201326,케이비제19호스팩,kosdaq
201327,유진스팩5호,kosdaq
201328,교보9호스팩,kosdaq
201329,셀레믹스,kosdaq
201330,아이디피,kosdaq
201331,와이팜,kosdaq
201332,하나금융14호스팩,kosdaq
201333,신한제6호스팩,kosdaq
201334,일승,kosdaq
201335,엔시스,kosdaq
201336,프레스티지바이오로직스,kosdaq
201337,프리시젼바이오,kosdaq
201338,IBKS제12호스팩,kosdaq
201339,비올,kosdaq
201340,유안타제5호스팩,kosdaq
201341,대신밸런스제8호스팩,kosdaq
201342,SK5호스팩,kosdaq
201343,브랜드엑스코퍼레이션,kosdaq
201344,뷰노,kosdaq
201345,아이비김영,kosdaq
201346,하이제5호스팩,kosdaq
201347,SK6호스팩,kosdaq
201348,유안타제6호스팩,kosdaq
201349,티앤엘,kosdaq
201350,유일에너테크,kosdaq
201351,하나금융15호스팩,kosdaq
201352,케이비제20호스팩,kosdaq
201353,하나금융16호스팩,kosdaq
201354,신영스팩6호,kosdaq
201355,센코,kosdaq
201356,케이프이에스제4호,kosdaq
201357,라이프시맨틱스,kosdaq
201358,피엔케이피부임상연구센타,kosdaq
201359,핌스,kosdaq
201360,알체라,kosdaq
201361,엠투아이,kosdaq
201362,모비릭스,kosdaq
201363,고바이오랩,kosdaq
201364,넥스틴,kosdaq
201365,위드텍,kosdaq
201366,이베스트스팩5호,kosdaq
201367,이삭엔지니어링,kosdaq
201368,IBKS제13호스팩,kosdaq
201369,씨앤씨인터내셔널,kosdaq
201370,씨앤투스성진,kosdaq
201371,클리노믹스,kosdaq
201372,오비고,kosdaq
201373,인바이오,kosdaq
201374,에이치엠씨제5호스팩,kosdaq
201375,에이치엠씨제4호스팩,kosdaq
201376,휴럼,kosdaq
201377,미래에셋대우스팩 5호,kosdaq
201378,이지바이오,kosdaq
201379,엔젠바이오,kosdaq
201380,교보10호스팩,kosdaq
201381,티엘비,kosdaq
201382,싸이버원,kosdaq
201383,에이치피오,kosdaq
201384,석경에이티,kosdaq
201385,아모센스,kosdaq
201386,솔브레인,kosdaq
201387,제노코,kosdaq
201388,삼영에스앤씨,kosdaq
201389,진시스템,kosdaq
201390,하나금융17호스팩,kosdaq
201391,큐라클,kosdaq
201392,엔에이치스팩18호,kosdaq
201393,DB금융스팩8호,kosdaq
201394,DB금융스팩9호,kosdaq
201395,유안타제7호스팩,kosdaq
201396,유안타제8호스팩,kosdaq
201397,한국9호스팩,kosdaq
201398,하나머스트7호스팩,kosdaq
201399,유진스팩6호,kosdaq
201400,엘비루셈,kosdaq
201401,맥스트,kosdaq
201402,하이제6호스팩,kosdaq
201403,삼성스팩4호,kosdaq
201404,삼성머스트스팩5호,kosdaq
201405,에코프로에이치엔,kosdaq
201406,미투젠,kosdaq
201407,SBI핀테크솔루션즈,kosdaq
201408,JTC,kosdaq
201409,SNK,kosdaq
201410,엑세스바이오,kosdaq
201411,잉글우드랩,kosdaq
201412,네오이뮨텍(Reg.S),kosdaq
201413,소마젠,kosdaq
201414,골든센츄리,kosdaq
201415,씨케이에이치,kosdaq
201416,크리스탈신소재,kosdaq
201417,글로벌에스엠,kosdaq
201418,차이나하오란,kosdaq
201419,에스앤씨엔진그룹,kosdaq
201420,완리,kosdaq
201421,GRT,kosdaq
201422,제일홀딩스,kosdaq
201423,포스코켐텍,kosdaq
201424,대양제지,kosdaq
201425,대명코퍼레이션,kosdaq
201426,행남자기,kosdaq
201427,코센,kosdaq
201428,서연전자,kosdaq
201429,청보산업,kosdaq
201430,보령메디앙스,kosdaq
201431,로엔,kosdaq
201432,이테크건설,kosdaq
201433,포비스티앤씨,kosdaq
201434,데코앤이,kosdaq
201435,지엠피,kosdaq
201436,그랜드백화점,kosdaq
201437,제미니투자,kosdaq
201438,대호피앤씨,kosdaq
201439,대호피앤씨우,kosdaq
201440,아트라스BX,kosdaq
201441,하림홀딩스,kosdaq
201442,세원물산,kosdaq
201443,갑을메탈,kosdaq
201444,에머슨퍼시픽,kosdaq
201445,현대정보기술,kosdaq
201446,카테아,kosdaq
201447,미래SCI,kosdaq
201448,GS홈쇼핑,kosdaq
201449,바른테크놀로지,kosdaq
201450,에스마크,kosdaq
201451,엠젠플러스,kosdaq
201452,GMR 머티리얼즈,kosdaq
201453,이디,kosdaq
201454,디케이디앤아이,kosdaq
201455,좋은사람들,kosdaq
201456,이젠텍,kosdaq
201457,스카이문스테크놀로지,kosdaq
201458,인터파크홀딩스,kosdaq
201459,더블유에프엠,kosdaq
201460,CJ오쇼핑,kosdaq
201461,KTH,kosdaq
201462,씨티엘,kosdaq
201463,영인프런티어,kosdaq
201464,이매진아시아,kosdaq
201465,제이콘텐트리,kosdaq
201466,버추얼텍,kosdaq
201467,팍스넷,kosdaq
201468,텍셀네트컴,kosdaq
201469,현대통신,kosdaq
201470,폭스브레인,kosdaq
201471,스포츠서울,kosdaq
201472,누리텔레콤,kosdaq
201473,인프라웨어,kosdaq
201474,에버다임,kosdaq
201475,젬백스테크놀러지,kosdaq
201476,포워드컴퍼니스,kosdaq
201477,팜스웰바이오,kosdaq
201478,케이맥,kosdaq
201479,평화정공,kosdaq
201480,크로바하이텍,kosdaq
201481,KD건설,kosdaq
201482,유니더스,kosdaq
201483,태웅,kosdaq
201484,이-글 벳,kosdaq
201485,DB라이텍,kosdaq
201486,코아시아홀딩스,kosdaq
201487,우리로,kosdaq
201488,초록뱀,kosdaq
201489,씨트리,kosdaq
201490,현대아이비티,kosdaq
201491,라이브플렉스,kosdaq
201492,한국코퍼레이션,kosdaq
201493,넥스트바이오홀딩스,kosdaq
201494,이에스에이,kosdaq
201495,SK바이오랜드,kosdaq
201496,트레이스,kosdaq
201497,W홀딩컴퍼니,kosdaq
201498,오성엘에스티,kosdaq
201499,와이디온라인,kosdaq
201500,소리바다,kosdaq
201501,세코닉스,kosdaq
201502,중앙오션,kosdaq
201503,비츠로시스,kosdaq
201504,엔알케이,kosdaq
201505,케이피티,kosdaq
201506,한컴시큐어,kosdaq
201507,신스타임즈,kosdaq
201508,포스링크,kosdaq
201509,와이비엠넷,kosdaq
201510,SKC 솔믹스,kosdaq
201511,옴니텔,kosdaq
201512,토필드,kosdaq
201513,아리온,kosdaq
201514,제이웨이,kosdaq
201515,일야,kosdaq
201516,크레아플래닛,kosdaq
201517,레드로버,kosdaq
201518,아이리버,kosdaq
201519,퍼시픽바이오,kosdaq
201520,에프엔씨애드컬쳐,kosdaq
201521,바른전자,kosdaq
201522,필링크,kosdaq
201523,에프티이앤이,kosdaq
201524,에스아이리소스,kosdaq
201525,전파기지국,kosdaq
201526,녹원씨아이,kosdaq
201527,대진디엠피,kosdaq
201528,바이오빌,kosdaq
201529,한프,kosdaq
201530,투윈글로벌,kosdaq
201531,브레인콘텐츠,kosdaq
201532,셀트리온,kosdaq
201533,코스온,kosdaq
201534,라이트론,kosdaq
201535,한솔시큐어,kosdaq
201536,대유위니아,kosdaq
201537,태양씨앤엘,kosdaq
201538,네오디안테크놀로지,kosdaq
201539,넥센테크,kosdaq
201540,디비케이,kosdaq
201541,에이티테크놀러지,kosdaq
201542,삼원테크,kosdaq
201543,한컴지엠디,kosdaq
201544,두올산업,kosdaq
201545,코렌,kosdaq
201546,일경산업개발,kosdaq
201547,EMW,kosdaq
201548,에스제이케이,kosdaq
201549,넥스지,kosdaq
201550,삼우엠스,kosdaq
201551,루미마이크로,kosdaq
201552,우리이티아이,kosdaq
201553,KJ프리텍,kosdaq
201554,크리스탈,kosdaq
201555,수성,kosdaq
201556,바이로메드,kosdaq
201557,화신테크,kosdaq
201558,네패스신소재,kosdaq
201559,넥스턴,kosdaq
201560,고려반도체,kosdaq
201561,디에스티로봇,kosdaq
201562,SIMPAC Metal,kosdaq
201563,연이정보통신,kosdaq
201564,이지웰페어,kosdaq
201565,넥스트칩,kosdaq
201566,이엘케이,kosdaq
201567,갤럭시아컴즈,kosdaq
201568,코닉글로리,kosdaq
201569,엠씨넥스,kosdaq
201570,ITX엠투엠,kosdaq
201571,한솔신텍,kosdaq
201572,씨그널엔터테인먼트그룹,kosdaq
201573,디엠씨,kosdaq
201574,한국정밀기계,kosdaq
201575,조이맥스,kosdaq
201576,해덕파워웨이,kosdaq
201577,에스앤더블류,kosdaq
201578,동양피엔에프,kosdaq
201579,알비케이이엠디,kosdaq
201580,실리콘웍스,kosdaq
201581,에스와이패널,kosdaq
201582,지와이커머스,kosdaq
201583,삼본정밀전자,kosdaq
201584,에스에프씨,kosdaq
201585,웰크론강원,kosdaq
201586,지스마트글로벌,kosdaq
201587,우노앤컴퍼니,kosdaq
201588,아이원스,kosdaq
201589,큐리언트,kosdaq
201590,씨엔플러스,kosdaq
201591,아이텍반도체,kosdaq
201592,골프존뉴딘,kosdaq
201593,에스디시스템,kosdaq
201594,삼기오토모티브,kosdaq
201595,옵토팩,kosdaq
201596,테라세미콘,kosdaq
201597,사파이어테크놀로지,kosdaq
201598,뉴로스,kosdaq
201599,매직마이크로,kosdaq
201600,CJ E&M,kosdaq
201601,리켐,kosdaq
201602,피앤이솔루션,kosdaq
201603,액트,kosdaq
201604,화진,kosdaq
201605,에이씨티,kosdaq
201606,아이지스시스템,kosdaq
201607,넥스트리밍,kosdaq
201608,포티스,kosdaq
201609,맥스로텍,kosdaq
201610,모다,kosdaq
201611,파수닷컴,kosdaq
201612,지디,kosdaq
201613,인터불스,kosdaq
201614,스킨앤스킨,kosdaq
201615,에스엔텍,kosdaq
201616,미동앤씨네마,kosdaq
201617,내츄럴엔도텍,kosdaq
201618,에이치엔티,kosdaq
201619,유테크,kosdaq
201620,SKC코오롱PI,kosdaq
201621,엠지메드,kosdaq
201622,에이티젠,kosdaq
201623,테라셈,kosdaq
201624,더블유게임즈,kosdaq
201625,감마누,kosdaq
201626,파티게임즈,kosdaq
201627,우성아이비,kosdaq
201628,퓨전데이타,kosdaq
201629,유지인트,kosdaq
201630,텔루스,kosdaq
201631,리드,kosdaq
201632,텔콘,kosdaq
201633,하이셈,kosdaq
201634,화이브라더스코리아,kosdaq
201635,현성바이탈,kosdaq
201636,엔터메이트,kosdaq
201637,엔지스테크널러지,kosdaq
201638,파마리서치프로덕트,kosdaq
201639,에치디프로,kosdaq
201640,유진에이씨피씨스팩2호,kosdaq
201641,우정비에스씨,kosdaq
201642,신라젠,kosdaq
201643,미래에셋제3호스팩,kosdaq
201644,엔에이치스팩7호,kosdaq
201645,키움스팩3호,kosdaq
201646,MP한강,kosdaq
201647,골든브릿지제3호스팩,kosdaq
201648,한화에이스스팩2호,kosdaq
201649,유안타제2호스팩,kosdaq
201650,해마로푸드서비스,kosdaq
201651,유진스팩3호,kosdaq
201652,한솔씨앤피,kosdaq
201653,케이비드림3호스팩,kosdaq
201654,뉴트리바이오텍,kosdaq
201655,케이비제8호스팩,kosdaq
201656,닉스테크,kosdaq
201657,교보5호스팩,kosdaq
201658,이에스브이,kosdaq
201659,IBKS제3호스팩,kosdaq
201660,이베스트스팩3호,kosdaq
201661,신영스팩2호,kosdaq
201662,쿠첸,kosdaq
201663,에이치엠씨3호스팩,kosdaq
201664,아이엠텍,kosdaq
201665,이엑스티,kosdaq
201666,키움스팩4호,kosdaq
201667,골든브릿지제4호스팩,kosdaq
201668,하나금융7호스팩,kosdaq
201669,동부제4호스팩,kosdaq
201670,솔트웍스,kosdaq
201671,케이비제9호스팩,kosdaq
201672,SK3호스팩,kosdaq
201673,하이에이아이1호스팩,kosdaq
201674,로고스바이오,kosdaq
201675,미래에셋제5호스팩,kosdaq
201676,한국4호스팩,kosdaq
201677,교보비엔케이스팩,kosdaq
201678,티에스인베스트먼트,kosdaq
201679,케이비제10호스팩,kosdaq
201680,IBKS제5호스팩,kosdaq
201681,엔에이치스팩10호,kosdaq
201682,엔에이치스팩11호,kosdaq
201683,신한제3호스팩,kosdaq
201684,케이비제11호스팩,kosdaq
201685,씨티케이코스메틱스,kosdaq
201686,하나금융9호스팩,kosdaq
201687,대신밸런스제4호스팩,kosdaq
201688,샘코,kosdaq
201689,신영스팩3호,kosdaq
201690,에스엔피월드,kosdaq
201691,한화에이스스팩3호,kosdaq
201692,IBKS제6호스팩,kosdaq
201693,미래에셋대우스팩1호,kosdaq
201694,한화수성스팩,kosdaq
201695,교보7호스팩,kosdaq
201696,하나금융10호스팩,kosdaq
201697,한국제5호스팩,kosdaq
201698,엔에이치스팩12호,kosdaq
201699,IBKS제7호스팩,kosdaq
201700,IBKS제8호스팩,kosdaq
201701,신한제4호스팩,kosdaq
201702,한화에이스스팩4호,kosdaq
201703,한국제6호스팩,kosdaq
201704,동부스팩5호,kosdaq
201705,티슈진(Reg.S),kosdaq
201706,차이나그레이트,kosdaq
201707,뉴프라이드,kosdaq
201708,현진소재,kosdaq
201709,레이젠,kosdaq
201710,캔서롭,kosdaq
201711,바이오제네틱스,kosdaq
201712,피앤텔,kosdaq
201713,제이스테판,kosdaq
201714,세미콘라이트,kosdaq
201715,하이제3호스팩,kosdaq
201716,위노바,kosdaq
201717,썬코어,kosdaq
201718,데일리블록체인,kosdaq
201719,녹원씨엔아이,kosdaq
201720,에코마이스터,kosdaq
201721,유니맥스정보시스템,kosdaq
201722,코오롱티슈진(Reg.S),kosdaq
201723,대신밸런스제3호스팩,kosdaq
201724,카카오M,kosdaq
201725,동부스팩3호,kosdaq
201726,중앙리빙테크,kosdaq
201727,바이오닉스진,kosdaq
201728,에너전트,kosdaq
201729,행남사,kosdaq
201730,원익테라세미콘,kosdaq
201731,스틸플라워,kosdaq
201732,디에스티,kosdaq
201733,한컴유니맥스,kosdaq
201734,STC,kosdaq
201735,유안타제3호스팩,kosdaq
201736,한국제7호스팩,kosdaq
201737,에스모,kosdaq
201738,케이디 네이쳐 엔 바이오,kosdaq
201739,하나금융11호스팩,kosdaq
201740,신텍,kosdaq
201741,에이코넬,kosdaq
201742,슈펙스비앤피,kosdaq
201743,씨티젠,kosdaq
201744,에이아이비트,kosdaq
201745,피엠지파마,kosdaq
201746,IBKS제9호스팩,kosdaq
201747,엠코르셋,kosdaq
201748,아컴스튜디오,kosdaq
201749,에임하이,kosdaq
201750,대신밸런스제5호스팩,kosdaq
201751,명성티엔에스,kosdaq
201752,IBKS제10호스팩,kosdaq
201753,위너지스,kosdaq
201754,C&S자산관리,kosdaq
201755,나우아이비캐피탈,kosdaq
201756,DB금융스팩6호,kosdaq
201757,지투하이소닉,kosdaq
201758,코오롱티슈진,kosdaq
201759,마이크로텍,kosdaq
201760,하나머스트제6호스팩,kosdaq
201761,교보8호스팩,kosdaq
201762,SK4호스팩,kosdaq
201763,골든브릿지이안5호,kosdaq
201764,대신밸런스제6호스팩,kosdaq
201765,삼성머스트스팩3호,kosdaq
201766,한국제8호스팩,kosdaq
201767,신영스팩4호,kosdaq
201768,미래에셋대우스팩2호,kosdaq
201769,엔에이치스팩13호,kosdaq
201770,한류에이아이센터,kosdaq
201771,GV,kosdaq
201772,한류AI센터,kosdaq
201773,화텍파워,kosdaq
201774,스튜디오 썸머,kosdaq
201775,한류타임즈,kosdaq
201776,스튜디오썸머,kosdaq
201777,파인넥스,kosdaq
201778,포스코케미칼,kosdaq
201779,럭슬,kosdaq
201780,뉴지랩,kosdaq
201781,삼본전자,kosdaq
201782,블러썸엠앤씨,kosdaq
201783,디오스텍,kosdaq
201784,코너스톤네트웍스,kosdaq
201785,하이제4호스팩,kosdaq
201786,엔에이치스팩14호,kosdaq
201787,UCI,kosdaq
201788,한국아트라스비엑스,kosdaq
201789,센트럴바이오,kosdaq
201790,DB금융스팩7호,kosdaq
201791,까스텔바쟉,kosdaq
201792,상상인이안1호스팩,kosdaq
201793,필로시스헬스케어,kosdaq
201794,신한제5호스팩,kosdaq
201795,리퓨어유니맥스,kosdaq
201796,케이알피앤이,kosdaq
201797,나인컴플렉스,kosdaq
201798,에스모 머티리얼즈,kosdaq
201799,스타모빌리티,kosdaq
201800,유니맥스글로벌,kosdaq
201801,하나금융13호스팩,kosdaq
201802,아이에이네트웍스,kosdaq
201803,에스엔텍비엠,kosdaq
201804,대신밸런스제7호스팩,kosdaq
201805,미래에셋대우스팩4호,kosdaq
201806,퓨전,kosdaq
201807,제이테크놀로지,kosdaq
201808,IBKS제11호스팩,kosdaq
201809,글로스퍼랩스,kosdaq
201810,알이피,kosdaq
201811,제이엘케이인스펙션,kosdaq
201812,코썬바이오,kosdaq
201813,메탈라이프,kosdaq
201814,엔에이치스팩15호,kosdaq
201815,한화플러스제1호스팩,kosdaq
201816,강원,kosdaq
201817,메디앙스,kosdaq
201818,라이브파이낸셜,kosdaq
201819,썬텍,kosdaq
201820,메디포럼제약,kosdaq
201821,에이프런티어,kosdaq
201822,이노와이즈,kosdaq
201823,네스엠,kosdaq
201824,이지웰,kosdaq
201825,경남바이오파마,kosdaq
201826,자안,kosdaq
201827,아이엠이연이,kosdaq
201828,OQP,kosdaq
201829,엔에이치스팩16호,kosdaq
201830,엘이티,kosdaq
201831,IBKS제14호스팩,kosdaq
201832,마크로밀엠브레인,kosdaq
201833,소마젠(Reg.S),kosdaq
201834,플리트 엔터테인먼트,kosdaq
201835,ITX-AI,kosdaq
201836,피엔케이,kosdaq
201837,엔에이치스팩17호,kosdaq
201838,MP그룹,kosdaq
201839,대신밸런스제9호스팩,kosdaq
201840,신한제7호스팩,kosdaq
201841,IBKS제15호스팩,kosdaq
201842,에이치디,kosdaq
201843,에이팸,kosdaq
